antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,rule_category,agricultural_interpretation
"crop_type_Lettuce, profit_category_High",yield_category_High,0.052,0.25,0.05,0.9615384615384617,3.8461538461538467,1.0,0.037000000000000005,19.50000000000007,0.7805907172995782,0.19841269841269843,0.9487179487179489,0.5807692307692308,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, profit_category_High, planting_season_Spring",yield_category_High,0.052,0.25,0.05,0.9615384615384617,3.8461538461538467,1.0,0.037000000000000005,19.50000000000007,0.7805907172995782,0.19841269841269843,0.9487179487179489,0.5807692307692308,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, annual_rainfall_category_High","yield_category_High, planting_season_Spring",0.062,0.25,0.0596,0.9612903225806452,3.8451612903225807,1.0,0.0441,19.375000000000007,0.788841029750576,0.23613312202852613,0.9483870967741935,0.5998451612903226,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, planting_season_Spring, annual_rainfall_category_High",yield_category_High,0.062,0.25,0.0596,0.9612903225806452,3.8451612903225807,1.0,0.0441,19.375000000000007,0.788841029750576,0.23613312202852613,0.9483870967741935,0.5998451612903226,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, annual_rainfall_category_High",yield_category_High,0.062,0.25,0.0596,0.9612903225806452,3.8451612903225807,1.0,0.0441,19.375000000000007,0.788841029750576,0.23613312202852613,0.9483870967741935,0.5998451612903226,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, nitrogen_content_category_High","yield_category_High, planting_season_Spring",0.0578,0.25,0.0552,0.9550173010380623,3.820069204152249,1.0,0.04075,16.673076923076916,0.7835116086618121,0.21852731591448926,0.9400230680507496,0.5879086505190312,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, planting_season_Spring, nitrogen_content_category_High",yield_category_High,0.0578,0.25,0.0552,0.9550173010380623,3.820069204152249,1.0,0.04075,16.673076923076916,0.7835116086618121,0.21852731591448926,0.9400230680507496,0.5879086505190312,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, nitrogen_content_category_High",yield_category_High,0.0578,0.25,0.0552,0.9550173010380623,3.820069204152249,1.0,0.04075,16.673076923076916,0.7835116086618121,0.21852731591448926,0.9400230680507496,0.5879086505190312,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, soil_ph_category_Neutral, planting_season_Spring",yield_category_High,0.0562,0.25,0.0536,0.9537366548042705,3.814946619217082,1.0,0.03955,16.211538461538474,0.7818109073197268,0.21219319081551857,0.9383155397390274,0.5840683274021352,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, soil_ph_category_Neutral","yield_category_High, planting_season_Spring",0.0562,0.25,0.0536,0.9537366548042705,3.814946619217082,1.0,0.03955,16.211538461538474,0.7818109073197268,0.21219319081551857,0.9383155397390274,0.5840683274021352,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, soil_ph_category_Neutral",yield_category_High,0.0562,0.25,0.0536,0.9537366548042705,3.814946619217082,1.0,0.03955,16.211538461538474,0.7818109073197268,0.21219319081551857,0.9383155397390274,0.5840683274021352,Agricultural Pattern,Farming practice association
crop_type_Lettuce,"yield_category_High, annual_rainfall_category_High",0.0948,0.1652,0.0596,0.6286919831223629,3.80564154432423,1.0,0.04393904,2.2482681818181818,0.814441244769223,0.29740518962075846,0.5552132045069033,0.49473340076214994,Agricultural Pattern,Farming practice association
crop_type_Lettuce,"yield_category_High, planting_season_Spring, annual_rainfall_category_High",0.0948,0.1652,0.0596,0.6286919831223629,3.80564154432423,1.0,0.04393904,2.2482681818181818,0.814441244769223,0.29740518962075846,0.5552132045069033,0.49473340076214994,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, planting_season_Spring","yield_category_High, annual_rainfall_category_High",0.0948,0.1652,0.0596,0.6286919831223629,3.80564154432423,1.0,0.04393904,2.2482681818181818,0.814441244769223,0.29740518962075846,0.5552132045069033,0.49473340076214994,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,"planting_season_Spring, disease_pressure_Low, yield_category_VeryHigh",0.0986,0.1658,0.062,0.6288032454361056,3.7925406841743396,1.0,0.045652120000000004,2.24732568306011,0.8168676682150348,0.3063241106719368,0.5550266667898651,0.5013738784478476,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,"disease_pressure_Low, yield_category_VeryHigh",0.0986,0.1658,0.062,0.6288032454361056,3.7925406841743396,1.0,0.045652120000000004,2.24732568306011,0.8168676682150348,0.3063241106719368,0.5550266667898651,0.5013738784478476,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Tomatoes","disease_pressure_Low, yield_category_VeryHigh",0.0986,0.1658,0.062,0.6288032454361056,3.7925406841743396,1.0,0.045652120000000004,2.24732568306011,0.8168676682150348,0.3063241106719368,0.5550266667898651,0.5013738784478476,Agricultural Pattern,Farming practice association
crop_type_Lettuce,"yield_category_High, planting_season_Spring",0.0948,0.25,0.0898,0.9472573839662448,3.7890295358649793,1.0,0.0661,14.220000000000024,0.8131685574168354,0.35215686274509805,0.9296765119549931,0.6532286919831224,Agricultural Pattern,Farming practice association
crop_type_Lettuce,yield_category_High,0.0948,0.25,0.0898,0.9472573839662448,3.7890295358649793,1.0,0.0661,14.220000000000024,0.8131685574168354,0.35215686274509805,0.9296765119549931,0.6532286919831224,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, planting_season_Spring",yield_category_High,0.0948,0.25,0.0898,0.9472573839662448,3.7890295358649793,1.0,0.0661,14.220000000000024,0.8131685574168354,0.35215686274509805,0.9296765119549931,0.6532286919831224,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, disease_pressure_Low","yield_category_High, planting_season_Spring",0.056,0.25,0.0528,0.9428571428571428,3.7714285714285714,1.0,0.0388,13.124999999999996,0.7784411915767848,0.2085308056872038,0.9238095238095237,0.5770285714285714,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, disease_pressure_Low, planting_season_Spring",yield_category_High,0.056,0.25,0.0528,0.9428571428571428,3.7714285714285714,1.0,0.0388,13.124999999999996,0.7784411915767848,0.2085308056872038,0.9238095238095237,0.5770285714285714,Agricultural Pattern,Farming practice association
"crop_type_Lettuce, disease_pressure_Low",yield_category_High,0.056,0.25,0.0528,0.9428571428571428,3.7714285714285714,1.0,0.0388,13.124999999999996,0.7784411915767848,0.2085308056872038,0.9238095238095237,0.5770285714285714,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, profit_category_Low","yield_category_Low, planting_season_Spring",0.066,0.2502,0.0616,0.9333333333333333,3.7303490540900617,1.0,0.0450868,11.247000000000003,0.7836494340776997,0.24194815396700708,0.9110874010847337,0.5897681854516387,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring, profit_category_Low",yield_category_Low,0.066,0.2502,0.0616,0.9333333333333333,3.7303490540900617,1.0,0.0450868,11.247000000000003,0.7836494340776997,0.24194815396700708,0.9110874010847337,0.5897681854516387,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, profit_category_Low",yield_category_Low,0.066,0.2502,0.0616,0.9333333333333333,3.7303490540900617,1.0,0.0450868,11.247000000000003,0.7836494340776997,0.24194815396700708,0.9110874010847337,0.5897681854516387,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring","yield_category_Low, annual_rainfall_category_High",0.0996,0.1648,0.061,0.6124497991967872,3.7163215970678833,1.0,0.04458592,2.155075647668394,0.8117689041664543,0.29990167158308756,0.5359791657049656,0.4912977151323742,Agricultural Pattern,Farming practice association
crop_type_Soybeans,"yield_category_Low, planting_season_Spring, annual_rainfall_category_High",0.0996,0.1648,0.061,0.6124497991967872,3.7163215970678833,1.0,0.04458592,2.155075647668394,0.8117689041664543,0.29990167158308756,0.5359791657049656,0.4912977151323742,Agricultural Pattern,Farming practice association
crop_type_Soybeans,"yield_category_Low, annual_rainfall_category_High",0.0996,0.1648,0.061,0.6124497991967872,3.7163215970678833,1.0,0.04458592,2.155075647668394,0.8117689041664543,0.29990167158308756,0.5359791657049656,0.4912977151323742,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring, soil_ph_category_Neutral",yield_category_Low,0.0606,0.2502,0.056,0.9240924092409241,3.6934149050396647,1.0,0.04083788,9.877799999999997,0.776291097661121,0.2197802197802198,0.8987628824232116,0.5739566762431638,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, soil_ph_category_Neutral",yield_category_Low,0.0606,0.2502,0.056,0.9240924092409241,3.6934149050396647,1.0,0.04083788,9.877799999999997,0.776291097661121,0.2197802197802198,0.8987628824232116,0.5739566762431638,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, soil_ph_category_Neutral","yield_category_Low, planting_season_Spring",0.0606,0.2502,0.056,0.9240924092409241,3.6934149050396647,1.0,0.04083788,9.877799999999997,0.776291097661121,0.2197802197802198,0.8987628824232116,0.5739566762431638,Agricultural Pattern,Farming practice association
"soil_ph_category_Neutral, crop_type_Cotton",profit_category_Low,0.0642,0.25,0.0592,0.9221183800623054,3.6884735202492216,1.0,0.04315000000000001,9.630000000000013,0.778889864431647,0.23215686274509806,0.8961578400830739,0.5794591900311528,Agricultural Pattern,Farming practice association
"soil_ph_category_Neutral, crop_type_Cotton","planting_season_Spring, profit_category_Low",0.0642,0.25,0.0592,0.9221183800623054,3.6884735202492216,1.0,0.04315000000000001,9.630000000000013,0.778889864431647,0.23215686274509806,0.8961578400830739,0.5794591900311528,Agricultural Pattern,Farming practice association
"planting_season_Spring, soil_ph_category_Neutral, crop_type_Cotton",profit_category_Low,0.0642,0.25,0.0592,0.9221183800623054,3.6884735202492216,1.0,0.04315000000000001,9.630000000000013,0.778889864431647,0.23215686274509806,0.8961578400830739,0.5794591900311528,Agricultural Pattern,Farming practice association
"yield_category_Low, soil_ph_category_Neutral, crop_type_Cotton",profit_category_Low,0.0642,0.25,0.0592,0.9221183800623054,3.6884735202492216,1.0,0.04315000000000001,9.630000000000013,0.778889864431647,0.23215686274509806,0.8961578400830739,0.5794591900311528,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, annual_rainfall_category_High",yield_category_Low,0.0662,0.2502,0.061,0.9214501510574019,3.68285432077299,1.0,0.044436760000000006,9.545530769230782,0.7801150946774857,0.23884103367267034,0.8952389317916803,0.5826275535462869,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, annual_rainfall_category_High","yield_category_Low, planting_season_Spring",0.0662,0.2502,0.061,0.9214501510574019,3.68285432077299,1.0,0.044436760000000006,9.545530769230782,0.7801150946774857,0.23884103367267034,0.8952389317916803,0.5826275535462869,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring, annual_rainfall_category_High",yield_category_Low,0.0662,0.2502,0.061,0.9214501510574019,3.68285432077299,1.0,0.044436760000000006,9.545530769230782,0.7801150946774857,0.23884103367267034,0.8952389317916803,0.5826275535462869,Agricultural Pattern,Farming practice association
crop_type_Cotton,"planting_season_Spring, profit_category_Low, annual_rainfall_category_High",0.1044,0.164,0.0628,0.6015325670498083,3.6678815064012698,1.0,0.045678399999999994,2.0980384615384606,0.8121516941992416,0.30544747081712054,0.5233643146528807,0.4922296981590505,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Cotton","profit_category_Low, annual_rainfall_category_High",0.1044,0.164,0.0628,0.6015325670498083,3.6678815064012698,1.0,0.045678399999999994,2.0980384615384606,0.8121516941992416,0.30544747081712054,0.5233643146528807,0.4922296981590505,Agricultural Pattern,Farming practice association
crop_type_Cotton,"profit_category_Low, annual_rainfall_category_High",0.1044,0.164,0.0628,0.6015325670498083,3.6678815064012698,1.0,0.045678399999999994,2.0980384615384606,0.8121516941992416,0.30544747081712054,0.5233643146528807,0.4922296981590505,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton","profit_category_Low, annual_rainfall_category_High",0.1044,0.164,0.0628,0.6015325670498083,3.6678815064012698,1.0,0.045678399999999994,2.0980384615384606,0.8121516941992416,0.30544747081712054,0.5233643146528807,0.4922296981590505,Agricultural Pattern,Farming practice association
crop_type_Soybeans,yield_category_Low,0.0996,0.2502,0.0914,0.9176706827309237,3.6677485320980168,1.0,0.06648008,9.10732682926829,0.8078111648895167,0.35371517027863775,0.8901982965203037,0.6414892182639431,Agricultural Pattern,Farming practice association
crop_type_Soybeans,"yield_category_Low, planting_season_Spring",0.0996,0.2502,0.0914,0.9176706827309237,3.6677485320980168,1.0,0.06648008,9.10732682926829,0.8078111648895167,0.35371517027863775,0.8901982965203037,0.6414892182639431,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring",yield_category_Low,0.0996,0.2502,0.0914,0.9176706827309237,3.6677485320980168,1.0,0.06648008,9.10732682926829,0.8078111648895167,0.35371517027863775,0.8901982965203037,0.6414892182639431,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton, annual_rainfall_category_High",profit_category_Low,0.0686,0.25,0.0628,0.9154518950437318,3.6618075801749272,1.0,0.045649999999999996,8.870689655172418,0.7804496757842793,0.24550430023455821,0.8872691933916425,0.583325947521866,Agricultural Pattern,Farming practice association
"crop_type_Cotton, annual_rainfall_category_High","planting_season_Spring, profit_category_Low",0.0686,0.25,0.0628,0.9154518950437318,3.6618075801749272,1.0,0.045649999999999996,8.870689655172418,0.7804496757842793,0.24550430023455821,0.8872691933916425,0.583325947521866,Agricultural Pattern,Farming practice association
"crop_type_Cotton, annual_rainfall_category_High",profit_category_Low,0.0686,0.25,0.0628,0.9154518950437318,3.6618075801749272,1.0,0.045649999999999996,8.870689655172418,0.7804496757842793,0.24550430023455821,0.8872691933916425,0.583325947521866,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Cotton, annual_rainfall_category_High",profit_category_Low,0.0686,0.25,0.0628,0.9154518950437318,3.6618075801749272,1.0,0.045649999999999996,8.870689655172418,0.7804496757842793,0.24550430023455821,0.8872691933916425,0.583325947521866,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, disease_pressure_Low",yield_category_Low,0.0594,0.2502,0.0544,0.9158249158249158,3.660371366206698,1.0,0.039538119999999996,8.907623999999993,0.7727021863391327,0.21316614420062696,0.8877366175312293,0.5666254874887968,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, disease_pressure_Low","yield_category_Low, planting_season_Spring",0.0594,0.2502,0.0544,0.9158249158249158,3.660371366206698,1.0,0.039538119999999996,8.907623999999993,0.7727021863391327,0.21316614420062696,0.8877366175312293,0.5666254874887968,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring, disease_pressure_Low",yield_category_Low,0.0594,0.2502,0.0544,0.9158249158249158,3.660371366206698,1.0,0.039538119999999996,8.907623999999993,0.7727021863391327,0.21316614420062696,0.8877366175312293,0.5666254874887968,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton",profit_category_Low,0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton","planting_season_Spring, profit_category_Low",0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, crop_type_Cotton",profit_category_Low,0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
crop_type_Cotton,"planting_season_Spring, profit_category_Low",0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Cotton",profit_category_Low,0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
crop_type_Cotton,profit_category_Low,0.1044,0.25,0.095,0.9099616858237547,3.639846743295019,1.0,0.0689,8.329787234042545,0.8098070097082816,0.36622976098689286,0.8799489144316729,0.6449808429118773,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,"planting_season_Spring, nitrogen_content_category_High, yield_category_VeryHigh",0.0986,0.169,0.0604,0.6125760649087222,3.6247104432468764,1.0,0.0437366,2.1449371727748696,0.8033236011090915,0.29150579150579153,0.5337858783498461,0.4849862573064321,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Tomatoes","nitrogen_content_category_High, yield_category_VeryHigh",0.0986,0.169,0.0604,0.6125760649087222,3.6247104432468764,1.0,0.0437366,2.1449371727748696,0.8033236011090915,0.29150579150579153,0.5337858783498461,0.4849862573064321,Agricultural Pattern,Farming practice association
crop_type_Tomatoes,"nitrogen_content_category_High, yield_category_VeryHigh",0.0986,0.169,0.0604,0.6125760649087222,3.6247104432468764,1.0,0.0437366,2.1449371727748696,0.8033236011090915,0.29150579150579153,0.5337858783498461,0.4849862573064321,Agricultural Pattern,Farming practice association
crop_type_Corn,"yield_category_Medium, planting_season_Spring",0.1002,0.2498,0.0906,0.9041916167664671,3.619662196823327,1.0,0.06557004,7.830212500000002,0.8043244341273778,0.3492675404780263,0.8722895451432513,0.6334408844440822,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Corn",yield_category_Medium,0.1002,0.2498,0.0906,0.9041916167664671,3.619662196823327,1.0,0.06557004,7.830212500000002,0.8043244341273778,0.3492675404780263,0.8722895451432513,0.6334408844440822,Agricultural Pattern,Farming practice association
crop_type_Corn,yield_category_Medium,0.1002,0.2498,0.0906,0.9041916167664671,3.619662196823327,1.0,0.06557004,7.830212500000002,0.8043244341273778,0.3492675404780263,0.8722895451432513,0.6334408844440822,Agricultural Pattern,Farming practice association
"crop_type_Corn, annual_rainfall_category_High","yield_category_Medium, planting_season_Spring",0.0656,0.2498,0.0592,0.9024390243902438,3.6126462145326013,1.0,0.04281312,7.689549999999993,0.7739668178452426,0.23106947697111635,0.8699533782861154,0.5697143080317912,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Corn, annual_rainfall_category_High",yield_category_Medium,0.0656,0.2498,0.0592,0.9024390243902438,3.6126462145326013,1.0,0.04281312,7.689549999999993,0.7739668178452426,0.23106947697111635,0.8699533782861154,0.5697143080317912,Agricultural Pattern,Farming practice association
"crop_type_Corn, annual_rainfall_category_High",yield_category_Medium,0.0656,0.2498,0.0592,0.9024390243902438,3.6126462145326013,1.0,0.04281312,7.689549999999993,0.7739668178452426,0.23106947697111635,0.8699533782861154,0.5697143080317912,Agricultural Pattern,Farming practice association
"crop_type_Cotton, disease_pressure_Low",profit_category_Low,0.0638,0.25,0.0572,0.8965517241379312,3.5862068965517246,1.0,0.04125,7.250000000000009,0.7702989170624291,0.22291504286827754,0.8620689655172415,0.5626758620689656,Agricultural Pattern,Farming practice association
"crop_type_Cotton, disease_pressure_Low","planting_season_Spring, profit_category_Low",0.0638,0.25,0.0572,0.8965517241379312,3.5862068965517246,1.0,0.04125,7.250000000000009,0.7702989170624291,0.22291504286827754,0.8620689655172415,0.5626758620689656,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton, disease_pressure_Low",profit_category_Low,0.0638,0.25,0.0572,0.8965517241379312,3.5862068965517246,1.0,0.04125,7.250000000000009,0.7702989170624291,0.22291504286827754,0.8620689655172415,0.5626758620689656,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Cotton, disease_pressure_Low",profit_category_Low,0.0638,0.25,0.0572,0.8965517241379312,3.5862068965517246,1.0,0.04125,7.250000000000009,0.7702989170624291,0.22291504286827754,0.8620689655172415,0.5626758620689656,Agricultural Pattern,Farming practice association
"crop_type_Corn, soil_ph_category_Neutral",yield_category_Medium,0.0602,0.2498,0.0538,0.8936877076411961,3.5776129209015055,1.0,0.03876204,7.056568750000005,0.7666354701743865,0.209992193598751,0.8582880667038071,0.5545300027397334,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Corn, soil_ph_category_Neutral",yield_category_Medium,0.0602,0.2498,0.0538,0.8936877076411961,3.5776129209015055,1.0,0.03876204,7.056568750000005,0.7666354701743865,0.209992193598751,0.8582880667038071,0.5545300027397334,Agricultural Pattern,Farming practice association
"crop_type_Corn, soil_ph_category_Neutral","yield_category_Medium, planting_season_Spring",0.0602,0.2498,0.0538,0.8936877076411961,3.5776129209015055,1.0,0.03876204,7.056568750000005,0.7666354701743865,0.209992193598751,0.8582880667038071,0.5545300027397334,Agricultural Pattern,Farming practice association
"crop_type_Cotton, nitrogen_content_category_High","planting_season_Spring, profit_category_Low",0.066,0.25,0.059,0.8939393939393938,3.5757575757575752,1.0,0.042499999999999996,7.071428571428563,0.7712408812107574,0.22957198443579765,0.8585858585858585,0.5649696969696969,Agricultural Pattern,Farming practice association
"crop_type_Cotton, nitrogen_content_category_High",profit_category_Low,0.066,0.25,0.059,0.8939393939393938,3.5757575757575752,1.0,0.042499999999999996,7.071428571428563,0.7712408812107574,0.22957198443579765,0.8585858585858585,0.5649696969696969,Agricultural Pattern,Farming practice association
"yield_category_Low, crop_type_Cotton, nitrogen_content_category_High",profit_category_Low,0.066,0.25,0.059,0.8939393939393938,3.5757575757575752,1.0,0.042499999999999996,7.071428571428563,0.7712408812107574,0.22957198443579765,0.8585858585858585,0.5649696969696969,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Cotton, nitrogen_content_category_High",profit_category_Low,0.066,0.25,0.059,0.8939393939393938,3.5757575757575752,1.0,0.042499999999999996,7.071428571428563,0.7712408812107574,0.22957198443579765,0.8585858585858585,0.5649696969696969,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, nitrogen_content_category_High","yield_category_Low, planting_season_Spring",0.0622,0.2502,0.0552,0.887459807073955,3.547001626994225,1.0,0.03963756,6.662508571428573,0.7656981649929995,0.2146189735614308,0.8499063844677981,0.5540416541364979,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, nitrogen_content_category_High",yield_category_Low,0.0622,0.2502,0.0552,0.887459807073955,3.547001626994225,1.0,0.03963756,6.662508571428573,0.7656981649929995,0.2146189735614308,0.8499063844677981,0.5540416541364979,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring, nitrogen_content_category_High",yield_category_Low,0.0622,0.2502,0.0552,0.887459807073955,3.547001626994225,1.0,0.03963756,6.662508571428573,0.7656981649929995,0.2146189735614308,0.8499063844677981,0.5540416541364979,Agricultural Pattern,Farming practice association
"crop_type_Corn, disease_pressure_Low",yield_category_Medium,0.0574,0.2498,0.0508,0.8850174216027874,3.542904009618845,1.0,0.03646148,6.5244666666666635,0.7614530758448319,0.1981279251170047,0.846730767265779,0.5441900558774545,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Corn, disease_pressure_Low",yield_category_Medium,0.0574,0.2498,0.0508,0.8850174216027874,3.542904009618845,1.0,0.03646148,6.5244666666666635,0.7614530758448319,0.1981279251170047,0.846730767265779,0.5441900558774545,Agricultural Pattern,Farming practice association
"crop_type_Corn, disease_pressure_Low","yield_category_Medium, planting_season_Spring",0.0574,0.2498,0.0508,0.8850174216027874,3.542904009618845,1.0,0.03646148,6.5244666666666635,0.7614530758448319,0.1981279251170047,0.846730767265779,0.5441900558774545,Agricultural Pattern,Farming practice association
"planting_season_Spring, crop_type_Corn, nitrogen_content_category_High",yield_category_Medium,0.067,0.2498,0.0588,0.8776119402985074,3.5132583678883402,1.0,0.0420634,6.129682926829266,0.7667352042639135,0.22790697674418608,0.8368594245514628,0.5565001254735131,Agricultural Pattern,Farming practice association
"crop_type_Corn, nitrogen_content_category_High",yield_category_Medium,0.067,0.2498,0.0588,0.8776119402985074,3.5132583678883402,1.0,0.0420634,6.129682926829266,0.7667352042639135,0.22790697674418608,0.8368594245514628,0.5565001254735131,Agricultural Pattern,Farming practice association
"crop_type_Corn, nitrogen_content_category_High","yield_category_Medium, planting_season_Spring",0.067,0.2498,0.0588,0.8776119402985074,3.5132583678883402,1.0,0.0420634,6.129682926829266,0.7667352042639135,0.22790697674418608,0.8368594245514628,0.5565001254735131,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, planting_season_Spring, crop_type_Potatoes",yield_category_VeryHigh,0.066,0.25,0.0554,0.8393939393939394,3.3575757575757574,1.0,0.0389,4.669811320754716,0.751783795483886,0.21258633921719108,0.7858585858585858,0.5304969696969697,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, crop_type_Potatoes","planting_season_Spring, yield_category_VeryHigh",0.066,0.25,0.0554,0.8393939393939394,3.3575757575757574,1.0,0.0389,4.669811320754716,0.751783795483886,0.21258633921719108,0.7858585858585858,0.5304969696969697,Agricultural Pattern,Farming practice association
"profit_category_VeryHigh, crop_type_Potatoes",yield_category_VeryHigh,0.066,0.25,0.0554,0.8393939393939394,3.3575757575757574,1.0,0.0389,4.669811320754716,0.751783795483886,0.21258633921719108,0.7858585858585858,0.5304969696969697,Agricultural Pattern,Farming practice association
"yield_category_Low, organic_matter_percent_category_Medium, annual_rainfall_category_High",profit_category_Low,0.06,0.25,0.05,0.8333333333333334,3.3333333333333335,1.0,0.035,4.500000000000001,0.7446808510638299,0.19230769230769232,0.7777777777777778,0.5166666666666667,Agricultural Pattern,Farming practice association
"yield_category_Low, organic_matter_percent_category_Medium","planting_season_Spring, profit_category_Low",0.0922,0.25,0.076,0.8242950108459869,3.2971800433839475,1.0,0.05295,4.268518518518516,0.7674713883187811,0.28549962434259957,0.7657266811279825,0.5641475054229934,Agricultural Pattern,Farming practice association
"yield_category_Low, organic_matter_percent_category_Medium",profit_category_Low,0.0922,0.25,0.076,0.8242950108459869,3.2971800433839475,1.0,0.05295,4.268518518518516,0.7674713883187811,0.28549962434259957,0.7657266811279825,0.5641475054229934,Agricultural Pattern,Farming practice association
"yield_category_Low, planting_season_Spring, organic_matter_percent_category_Medium",profit_category_Low,0.0922,0.25,0.076,0.8242950108459869,3.2971800433839475,1.0,0.05295,4.268518518518516,0.7674713883187811,0.28549962434259957,0.7657266811279825,0.5641475054229934,Agricultural Pattern,Farming practice association
crop_type_Soybeans,"yield_category_Low, planting_season_Spring, profit_category_Low",0.0996,0.1908,0.0616,0.6184738955823293,3.241477440158959,1.0,0.04259632000000001,2.1209557894736846,0.7679905611935821,0.2692307692307692,0.5285144532653601,0.4706625243110808,Agricultural Pattern,Farming practice association
"crop_type_Soybeans, planting_season_Spring","yield_category_Low, profit_category_Low",0.0996,0.1908,0.0616,0.6184738955823293,3.241477440158959,1.0,0.04259632000000001,2.1209557894736846,0.7679905611935821,0.2692307692307692,0.5285144532653601,0.4706625243110808,Agricultural Pattern,Farming practice association
crop_type_Soybeans,"yield_category_Low, profit_category_Low",0.0996,0.1908,0.0616,0.6184738955823293,3.241477440158959,1.0,0.04259632000000001,2.1209557894736846,0.7679905611935821,0.2692307692307692,0.5285144532653601,0.4706625243110808,Agricultural Pattern,Farming practice association
"organic_matter_percent_category_Medium, profit_category_Low, annual_rainfall_category_High",yield_category_Low,0.0628,0.2502,0.05,0.7961783439490447,3.182167641682833,1.0,0.03428744,3.678706250000003,0.7316995305164319,0.19011406844106468,0.7281653026794408,0.4980092359233633,Agricultural Pattern,Farming practice association
"profit_category_Low, disease_pressure_Low, soil_ph_category_Neutral",yield_category_Low,0.0866,0.2502,0.0688,0.7944572748267898,3.1752888682125895,1.0,0.04713268,3.6479033707865174,0.7500197320514714,0.25671641791044775,0.7258699317508533,0.5347186454070001,Agricultural Pattern,Farming practice association
